filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20220313_112846_BURST039_jpg.rf.a82a7fb3ffcfcd470eae2234ea15fe1f.jpg,416,416,ayam goreng,38,114,278,380
IMG_20220313_112846_BURST039_jpg.rf.a82a7fb3ffcfcd470eae2234ea15fe1f.jpg,416,416,kecap,67,248,195,400
IMG_20220324_190625_BURST045_jpg.rf.a8f6b1a3f124bf80e9cbaeb759478d0a.jpg,416,416,nasi putih,1,117,67,199
IMG_20220324_190625_BURST017_jpg.rf.a62ded8e8f8dc40e01bd5af282f175de.jpg,416,416,nasi putih,316,285,389,384
IMG_20220324_190625_BURST017_jpg.rf.a62ded8e8f8dc40e01bd5af282f175de.jpg,416,416,nasi putih,116,35,162,99
IMG_20220324_190625_BURST017_jpg.rf.a62ded8e8f8dc40e01bd5af282f175de.jpg,416,416,nasi putih,32,169,92,248
IMG_20220313_193059_BURST052_jpg.rf.a6cdf8f6392e5977967852b47aa6056c.jpg,416,416,bebek bakar,4,111,338,311
IMG_20220313_193059_BURST052_jpg.rf.a6cdf8f6392e5977967852b47aa6056c.jpg,416,416,nasi putih,131,96,253,194
IMG_20220324_190625_BURST030_jpg.rf.a5ec7b304e23f60e4481136ea54671a7.jpg,416,416,nasi putih,273,319,386,400
IMG_20220324_190625_BURST030_jpg.rf.a5ec7b304e23f60e4481136ea54671a7.jpg,416,416,nasi putih,130,6,214,76
IMG_20220313_113019_BURST039_jpg.rf.a8488b2174e486276a740c152f872d4a.jpg,416,416,rendang,101,80,247,282
IMG_20220313_193059_BURST048_jpg.rf.a9060d03a030c618624fb751f812a098.jpg,416,416,bebek bakar,1,106,327,306
IMG_20220313_193059_BURST048_jpg.rf.a9060d03a030c618624fb751f812a098.jpg,416,416,nasi putih,111,94,243,195
IMG_20220322_203804_BURST045_jpg.rf.a6aac673d7be71150d98f1d935df5e5f.jpg,416,416,nasi goreng,1,74,205,286
IMG_20220322_203804_BURST045_jpg.rf.a6aac673d7be71150d98f1d935df5e5f.jpg,416,416,kerupuk,205,138,408,301
20220401_204231_jpg.rf.a7cddadae3466b445e21ab3f76a95a98.jpg,416,416,martabak manis,285,209,385,283
20220401_204231_jpg.rf.a7cddadae3466b445e21ab3f76a95a98.jpg,416,416,martabak manis,221,207,289,280
20220401_204231_jpg.rf.a7cddadae3466b445e21ab3f76a95a98.jpg,416,416,martabak manis,165,209,224,260
20220401_204231_jpg.rf.a7cddadae3466b445e21ab3f76a95a98.jpg,416,416,martabak manis,108,209,166,257
20220401_204231_jpg.rf.a7cddadae3466b445e21ab3f76a95a98.jpg,416,416,martabak manis,44,215,114,266
20220401_204231_jpg.rf.a7cddadae3466b445e21ab3f76a95a98.jpg,416,416,martabak manis,149,258,221,314
20220401_204231_jpg.rf.a7cddadae3466b445e21ab3f76a95a98.jpg,416,416,martabak manis,100,256,152,311
20220401_204231_jpg.rf.a7cddadae3466b445e21ab3f76a95a98.jpg,416,416,martabak manis,24,263,104,309
IMG_20220322_203804_BURST026_jpg.rf.a5bb19c10c50cad0a1284cc56851c662.jpg,416,416,nasi goreng,98,222,296,416
IMG_20220322_203804_BURST026_jpg.rf.a5bb19c10c50cad0a1284cc56851c662.jpg,416,416,kerupuk,121,26,273,219
IMG_20220313_193135_BURST035_jpg.rf.a2e6d7cffdc9be060062b47667187e05.jpg,416,416,nasi putih,30,68,173,231
IMG_20220313_193135_BURST035_jpg.rf.a2e6d7cffdc9be060062b47667187e05.jpg,416,416,iga bakar,193,62,393,287
IMG_20220324_190625_BURST035_jpg.rf.a5347c226572565741da430f73dc620e.jpg,416,416,nasi putih,26,10,144,96
IMG_20220324_190625_BURST035_jpg.rf.a5347c226572565741da430f73dc620e.jpg,416,416,nasi putih,204,348,291,415
IMG_20220313_193059_BURST045_jpg.rf.a41af8ebfa99b06d6b2fd2dbdc48fc98.jpg,416,416,bebek bakar,104,1,304,309
IMG_20220313_193059_BURST045_jpg.rf.a41af8ebfa99b06d6b2fd2dbdc48fc98.jpg,416,416,nasi putih,94,103,189,236
20210813_195712_jpg.rf.a8ba03231947be5986bc8c1252650cc5.jpg,416,416,martabak telor,213,122,308,361
20210813_195712_jpg.rf.a8ba03231947be5986bc8c1252650cc5.jpg,416,416,martabak telor,136,68,211,271
20210813_195712_jpg.rf.a8ba03231947be5986bc8c1252650cc5.jpg,416,416,martabak telor,113,189,179,374
IMG_20220313_193114_1_BURST040_jpg.rf.a71b1e9d9198f2306f11897603fd6619.jpg,416,416,nasi putih,139,55,247,201
IMG_20220313_193114_1_BURST040_jpg.rf.a71b1e9d9198f2306f11897603fd6619.jpg,416,416,bebek goreng,27,167,314,367
20210813_195949_jpg.rf.a6e3a657ddd78c61329ce6f25809e65c.jpg,416,416,martabak manis,156,180,242,407
20210813_195949_jpg.rf.a6e3a657ddd78c61329ce6f25809e65c.jpg,416,416,martabak manis,127,21,213,240
20210813_195949_jpg.rf.a6e3a657ddd78c61329ce6f25809e65c.jpg,416,416,martabak manis,236,202,322,384
20210813_195949_jpg.rf.a6e3a657ddd78c61329ce6f25809e65c.jpg,416,416,martabak manis,220,88,295,224
20210813_195949_jpg.rf.a6e3a657ddd78c61329ce6f25809e65c.jpg,416,416,martabak manis,207,1,275,118
IMG_20220313_112914_BURST044_jpg.rf.a95a30e0eb93982c81fcc38bf587c04a.jpg,416,416,ayam pop,94,105,388,369
IMG_20220313_112914_BURST044_jpg.rf.a95a30e0eb93982c81fcc38bf587c04a.jpg,416,416,extra,160,6,363,278
20220401_203853_jpg.rf.a87f289ff8acfa593e8b3f93d1dfe950.jpg,416,416,martabak telor,191,227,295,339
20220401_203853_jpg.rf.a87f289ff8acfa593e8b3f93d1dfe950.jpg,416,416,martabak telor,215,150,313,246
20220401_203853_jpg.rf.a87f289ff8acfa593e8b3f93d1dfe950.jpg,416,416,martabak telor,220,64,330,171
20220401_203853_jpg.rf.a87f289ff8acfa593e8b3f93d1dfe950.jpg,416,416,martabak telor,56,221,192,345
20220401_203853_jpg.rf.a87f289ff8acfa593e8b3f93d1dfe950.jpg,416,416,martabak telor,76,117,222,237
20220401_203853_jpg.rf.a87f289ff8acfa593e8b3f93d1dfe950.jpg,416,416,martabak telor,101,8,237,138
IMG_20220313_113019_BURST058_jpg.rf.a98cf4a68158f027d9efda8c1e3212e1.jpg,416,416,rendang,108,132,265,311
20220401_204211_jpg.rf.a6aed9ef2e69364fa485f8f13ddee593.jpg,416,416,martabak telor,259,147,375,243
20220401_204211_jpg.rf.a6aed9ef2e69364fa485f8f13ddee593.jpg,416,416,martabak telor,90,137,236,224
20220401_204211_jpg.rf.a6aed9ef2e69364fa485f8f13ddee593.jpg,416,416,martabak telor,157,246,329,330
20220401_204211_jpg.rf.a6aed9ef2e69364fa485f8f13ddee593.jpg,416,416,martabak telor,41,219,188,317
IMG_20220313_112846_BURST037_jpg.rf.a5d0cbcb6073b39d1b6c0f90e33d2d72.jpg,416,416,ayam goreng,47,105,281,372
IMG_20220313_112846_BURST037_jpg.rf.a5d0cbcb6073b39d1b6c0f90e33d2d72.jpg,416,416,kecap,77,239,205,407
20220401_204201_jpg.rf.a984cef4ec6288196a4eef9c05efa826.jpg,416,416,martabak manis,85,179,175,357
20220401_204201_jpg.rf.a984cef4ec6288196a4eef9c05efa826.jpg,416,416,martabak manis,144,140,228,318
20220401_204201_jpg.rf.a984cef4ec6288196a4eef9c05efa826.jpg,416,416,martabak manis,197,92,263,274
20220401_204201_jpg.rf.a984cef4ec6288196a4eef9c05efa826.jpg,416,416,martabak manis,237,173,321,365
20220401_204201_jpg.rf.a984cef4ec6288196a4eef9c05efa826.jpg,416,416,martabak manis,303,123,387,335
20220401_204201_jpg.rf.a984cef4ec6288196a4eef9c05efa826.jpg,416,416,martabak manis,234,38,331,186
20220401_204201_jpg.rf.a984cef4ec6288196a4eef9c05efa826.jpg,416,416,martabak manis,333,1,412,148
IMG_20220313_113019_BURST065_jpg.rf.aabf0948d2a6c3745266476a9d0959d9.jpg,416,416,rendang,109,111,251,290
20220401_204043_jpg.rf.ad97ded3243de5d6041409d139c2f1cf.jpg,416,416,martabak telor,182,104,322,273
20220401_203920_jpg.rf.ab701f6e95fbae4cf7506dde3857a1c2.jpg,416,416,martabak telor,133,117,216,299
20220401_203920_jpg.rf.ab701f6e95fbae4cf7506dde3857a1c2.jpg,416,416,martabak telor,75,103,172,315
20220401_203920_jpg.rf.ab701f6e95fbae4cf7506dde3857a1c2.jpg,416,416,martabak telor,55,3,172,133
IMG_20220322_203804_BURST014_jpg.rf.aa06672a3fa2f14e53e32b061a52e70c.jpg,416,416,nasi goreng,219,87,415,311
IMG_20220322_203804_BURST014_jpg.rf.aa06672a3fa2f14e53e32b061a52e70c.jpg,416,416,kerupuk,25,165,215,313
20220401_204144_jpg.rf.ac3af7fd629c923c1df6c0905f41cadc.jpg,416,416,martabak manis,41,147,239,287
20220401_204144_jpg.rf.ac3af7fd629c923c1df6c0905f41cadc.jpg,416,416,martabak manis,118,105,294,222
IMG_20220313_193135_BURST044_jpg.rf.a8d04e3a19b3d661bd49a9f5518fa95b.jpg,416,416,iga bakar,19,178,215,364
IMG_20220313_193135_BURST044_jpg.rf.a8d04e3a19b3d661bd49a9f5518fa95b.jpg,416,416,nasi putih,238,197,378,371
IMG_20220313_193059_BURST053_jpg.rf.ac8e006a0bde1b47a12a8d759a07847a.jpg,416,416,bebek bakar,106,76,300,410
IMG_20220313_193059_BURST053_jpg.rf.ac8e006a0bde1b47a12a8d759a07847a.jpg,416,416,nasi putih,216,161,307,284
20220401_203932_jpg.rf.aec0c76326b8c9ab03a6ae8c8d0d0a65.jpg,416,416,martabak telor,135,126,239,330
20220401_203932_jpg.rf.aec0c76326b8c9ab03a6ae8c8d0d0a65.jpg,416,416,martabak telor,187,112,299,344
20220401_203932_jpg.rf.aec0c76326b8c9ab03a6ae8c8d0d0a65.jpg,416,416,martabak telor,308,106,416,336
20220401_203932_jpg.rf.aec0c76326b8c9ab03a6ae8c8d0d0a65.jpg,416,416,martabak telor,247,2,343,120
IMG_20220322_203804_BURST078_jpg.rf.ae4e036be48475e5653d3848ce18cee5.jpg,416,416,nasi goreng,119,202,355,416
IMG_20220324_190625_BURST008_jpg.rf.acb7c4860061ca21bd5f650497f5007d.jpg,416,416,nasi putih,327,307,392,397
IMG_20220324_190625_BURST008_jpg.rf.acb7c4860061ca21bd5f650497f5007d.jpg,416,416,nasi putih,55,197,111,271
IMG_20220324_190625_BURST008_jpg.rf.acb7c4860061ca21bd5f650497f5007d.jpg,416,416,nasi putih,131,70,177,128
IMG_20220313_112846_BURST060_jpg.rf.ae58059fd387692f9c859d9ec5773eea.jpg,416,416,ayam goreng,21,109,261,363
IMG_20220313_112846_BURST060_jpg.rf.ae58059fd387692f9c859d9ec5773eea.jpg,416,416,kecap,47,78,177,246
IMG_20220313_112914_BURST043_jpg.rf.ab1564f5ce477f0ae629a7b91147d0a1.jpg,416,416,ayam pop,95,90,349,387
IMG_20220322_203804_BURST013_jpg.rf.b2d629b6166f59e1a29d447da7e006bc.jpg,416,416,nasi goreng,216,113,416,322
IMG_20220322_203804_BURST013_jpg.rf.b2d629b6166f59e1a29d447da7e006bc.jpg,416,416,kerupuk,27,108,215,252
IMG_20220322_203804_BURST012_jpg.rf.b28af5e4404f4ec3db54c1b3b7848ba0.jpg,416,416,nasi goreng,109,218,325,416
IMG_20220322_203804_BURST012_jpg.rf.b28af5e4404f4ec3db54c1b3b7848ba0.jpg,416,416,kerupuk,102,27,252,217
IMG_20220313_193059_BURST051_jpg.rf.aa0475ca66684bf10b44a30d238ff2e6.jpg,416,416,bebek bakar,111,81,306,415
IMG_20220313_193059_BURST051_jpg.rf.aa0475ca66684bf10b44a30d238ff2e6.jpg,416,416,nasi putih,102,165,198,297
IMG_20220324_190625_BURST003_jpg.rf.b3377417ef41221371e087df098c1c06.jpg,416,416,nasi putih,9,324,107,400
IMG_20220324_190625_BURST003_jpg.rf.b3377417ef41221371e087df098c1c06.jpg,416,416,nasi putih,278,134,349,180
IMG_20220324_190625_BURST003_jpg.rf.b3377417ef41221371e087df098c1c06.jpg,416,416,nasi putih,132,56,224,120
IMG_20220322_203804_BURST019_jpg.rf.ac8088dbc9461b597636ae59d8b8f88c.jpg,416,416,nasi goreng,98,215,310,415
IMG_20220322_203804_BURST019_jpg.rf.ac8088dbc9461b597636ae59d8b8f88c.jpg,416,416,kerupuk,104,23,256,219
20210813_195744_jpg.rf.b56b7421bcdea3cf9be8f1ce894f6808.jpg,416,416,martabak telor,229,36,294,360
20210813_195744_jpg.rf.b56b7421bcdea3cf9be8f1ce894f6808.jpg,416,416,martabak telor,181,14,235,374
IMG_20220313_112846_BURST042_jpg.rf.b2474070bde325c2d43ceb8de91979bd.jpg,416,416,ayam goreng,128,152,389,390
IMG_20220313_112846_BURST042_jpg.rf.b2474070bde325c2d43ceb8de91979bd.jpg,416,416,kecap,259,230,405,358
IMG_20220313_113019_BURST060_jpg.rf.b05c67f68aea31e88dbc7bda8a551e0a.jpg,416,416,rendang,116,135,260,297
IMG_20220313_193135_BURST037_jpg.rf.b2f2890fdc3c24f6cf7c1c5a2993a536.jpg,416,416,iga bakar,200,62,393,262
IMG_20220313_193135_BURST037_jpg.rf.b2f2890fdc3c24f6cf7c1c5a2993a536.jpg,416,416,nasi putih,30,62,174,227
IMG_20220313_193059_BURST039_jpg.rf.af944207701e9a5e9eb31f58c2de0f3b.jpg,416,416,nasi putih,92,198,186,342
IMG_20220313_193059_BURST039_jpg.rf.af944207701e9a5e9eb31f58c2de0f3b.jpg,416,416,bebek bakar,104,138,304,416
20220401_204002_jpg.rf.b2da50c88d5f9148c74e8d00492cf880.jpg,416,416,martabak telor,36,125,228,243
20220401_204002_jpg.rf.b2da50c88d5f9148c74e8d00492cf880.jpg,416,416,martabak telor,84,151,280,268
20220401_204002_jpg.rf.b2da50c88d5f9148c74e8d00492cf880.jpg,416,416,martabak telor,146,183,339,310
IMG_20220322_203804_BURST026_jpg.rf.b482f5c60cbf168fe4275f378f939444.jpg,416,416,nasi goreng,98,222,296,416
IMG_20220322_203804_BURST026_jpg.rf.b482f5c60cbf168fe4275f378f939444.jpg,416,416,kerupuk,121,26,273,219
IMG_20220324_190625_BURST042_jpg.rf.b602ba2fbbf617afb681d305d7eff4b0.jpg,416,416,nasi putih,111,9,163,69
IMG_20220324_190625_BURST042_jpg.rf.b602ba2fbbf617afb681d305d7eff4b0.jpg,416,416,nasi putih,5,128,71,208
IMG_20220313_113019_BURST049_jpg.rf.b59641de90540cd575ad5a13eacfe9e7.jpg,416,416,rendang,125,154,321,312
IMG_20220322_203804_BURST001_COVER_jpg.rf.b0be2858579d02765d09ee3ff071fc2e.jpg,416,416,nasi goreng,220,94,414,309
IMG_20220322_203804_BURST001_COVER_jpg.rf.b0be2858579d02765d09ee3ff071fc2e.jpg,416,416,kerupuk,36,173,217,325
IMG_20220313_193059_BURST050_jpg.rf.aa477f0db44ef251fa1228443b999fb6.jpg,416,416,bebek bakar,110,1,306,335
IMG_20220313_193059_BURST050_jpg.rf.aa477f0db44ef251fa1228443b999fb6.jpg,416,416,nasi putih,99,111,200,258
IMG_20220322_203804_BURST026_jpg.rf.b405e5b3aef8af93e801da0f61d5b220.jpg,416,416,nasi goreng,222,98,416,296
IMG_20220322_203804_BURST026_jpg.rf.b405e5b3aef8af93e801da0f61d5b220.jpg,416,416,kerupuk,26,121,219,273
20220401_204203_jpg.rf.b6acac2409dd310ae4fa60d9213c2f22.jpg,416,416,martabak manis,223,91,323,229
20220401_204203_jpg.rf.b6acac2409dd310ae4fa60d9213c2f22.jpg,416,416,martabak manis,208,208,310,306
20220401_204203_jpg.rf.b6acac2409dd310ae4fa60d9213c2f22.jpg,416,416,martabak manis,197,293,290,415
20220401_204203_jpg.rf.b6acac2409dd310ae4fa60d9213c2f22.jpg,416,416,martabak manis,119,259,235,408
IMG_20220322_203742_BURST007_jpg.rf.b494b28352540952ac02072b011d9cfc.jpg,416,416,nasi goreng,130,70,406,254
IMG_20220322_203804_BURST075_jpg.rf.b180dd8a82628ceff917cb989d1bf5e2.jpg,416,416,nasi goreng,110,196,347,416
IMG_20220322_203804_BURST075_jpg.rf.b180dd8a82628ceff917cb989d1bf5e2.jpg,416,416,kerupuk,81,4,251,198
IMG_20220324_190625_BURST012_jpg.rf.b5c0eac2637ccfb6e8b1784c46fef251.jpg,416,416,nasi putih,321,297,391,391
IMG_20220324_190625_BURST012_jpg.rf.b5c0eac2637ccfb6e8b1784c46fef251.jpg,416,416,nasi putih,124,58,170,120
IMG_20220324_190625_BURST012_jpg.rf.b5c0eac2637ccfb6e8b1784c46fef251.jpg,416,416,nasi putih,48,188,102,260
IMG_20220313_112846_BURST053_jpg.rf.b6aaf4150350774c97dbb2219afeba33.jpg,416,416,ayam goreng,1,102,243,352
IMG_20220313_112846_BURST053_jpg.rf.b6aaf4150350774c97dbb2219afeba33.jpg,416,416,kecap,27,62,159,233
IMG_20220313_193135_BURST037_jpg.rf.b4ee8a68772c3d12a98b86ed614e63f5.jpg,416,416,iga bakar,200,62,393,262
IMG_20220313_193135_BURST037_jpg.rf.b4ee8a68772c3d12a98b86ed614e63f5.jpg,416,416,nasi putih,30,62,174,227
IMG_20220322_203804_BURST045_jpg.rf.b68f638e4aaf438f192d0a847f34157c.jpg,416,416,nasi goreng,74,211,286,415
IMG_20220322_203804_BURST045_jpg.rf.b68f638e4aaf438f192d0a847f34157c.jpg,416,416,kerupuk,138,9,301,212
IMG_20220313_112933_BURST042_jpg.rf.b72fb1f1bd6cd4f3a2554d685bc7504a.jpg,416,416,ayam pop,188,1,348,165
IMG_20220313_112933_BURST042_jpg.rf.b72fb1f1bd6cd4f3a2554d685bc7504a.jpg,416,416,extra,178,35,296,162
IMG_20220313_112933_BURST042_jpg.rf.b72fb1f1bd6cd4f3a2554d685bc7504a.jpg,416,416,ayam goreng,79,211,248,388
IMG_20220313_112933_BURST042_jpg.rf.b72fb1f1bd6cd4f3a2554d685bc7504a.jpg,416,416,kecap,37,239,158,336
20220401_204202_jpg.rf.b6385a65deb672ebe6a1fad036178ca6.jpg,416,416,martabak manis,203,96,349,167
20220401_204202_jpg.rf.b6385a65deb672ebe6a1fad036178ca6.jpg,416,416,martabak manis,169,143,310,203
20220401_204202_jpg.rf.b6385a65deb672ebe6a1fad036178ca6.jpg,416,416,martabak manis,124,198,276,250
20220401_204202_jpg.rf.b6385a65deb672ebe6a1fad036178ca6.jpg,416,416,martabak manis,89,235,209,305
20220401_204202_jpg.rf.b6385a65deb672ebe6a1fad036178ca6.jpg,416,416,martabak manis,58,298,178,372
20220401_204202_jpg.rf.b6385a65deb672ebe6a1fad036178ca6.jpg,416,416,martabak manis,134,342,270,415
20220401_204202_jpg.rf.b6385a65deb672ebe6a1fad036178ca6.jpg,416,416,martabak manis,163,296,289,352
20220401_204202_jpg.rf.b6385a65deb672ebe6a1fad036178ca6.jpg,416,416,martabak manis,207,229,345,311
IMG_20220313_112933_BURST038_jpg.rf.bafee20fbef06a879fda19fde729e81d.jpg,416,416,ayam pop,66,255,236,416
IMG_20220313_112933_BURST038_jpg.rf.bafee20fbef06a879fda19fde729e81d.jpg,416,416,kecap,250,74,370,174
IMG_20220313_112933_BURST038_jpg.rf.bafee20fbef06a879fda19fde729e81d.jpg,416,416,ayam goreng,162,33,334,204
IMG_20220313_112933_BURST038_jpg.rf.bafee20fbef06a879fda19fde729e81d.jpg,416,416,extra,123,243,237,385
20210813_195715_jpg.rf.b2446b9a4e8cf8b9a9619436b3cdb8e6.jpg,416,416,martabak telor,199,106,405,207
20210813_195715_jpg.rf.b2446b9a4e8cf8b9a9619436b3cdb8e6.jpg,416,416,martabak telor,172,203,408,327
20210813_195715_jpg.rf.b2446b9a4e8cf8b9a9619436b3cdb8e6.jpg,416,416,martabak telor,16,93,227,187
20210813_195715_jpg.rf.b2446b9a4e8cf8b9a9619436b3cdb8e6.jpg,416,416,martabak telor,1,186,209,328
20210813_195728_jpg.rf.bb9c532cfadd85699ac79a40aa2f6ca3.jpg,416,416,martabak telor,32,145,404,231
IMG_20220313_193059_BURST039_jpg.rf.bb56a6802cd1f341a15e150a0a276682.jpg,416,416,nasi putih,198,92,342,186
IMG_20220313_193059_BURST039_jpg.rf.bb56a6802cd1f341a15e150a0a276682.jpg,416,416,bebek bakar,138,104,416,304
IMG_20220324_190625_BURST007_jpg.rf.b72dc08411b448bb739a6e611acd2071.jpg,416,416,nasi putih,306,324,402,401
IMG_20220324_190625_BURST007_jpg.rf.b72dc08411b448bb739a6e611acd2071.jpg,416,416,nasi putih,69,130,130,178
IMG_20220324_190625_BURST007_jpg.rf.b72dc08411b448bb739a6e611acd2071.jpg,416,416,nasi putih,200,58,271,110
IMG_20220313_112933_BURST049_jpg.rf.be838be416bc9e099f54bf9ee34030cf.jpg,416,416,ayam pop,71,252,225,416
IMG_20220313_112933_BURST049_jpg.rf.be838be416bc9e099f54bf9ee34030cf.jpg,416,416,extra,123,243,233,387
IMG_20220313_112933_BURST049_jpg.rf.be838be416bc9e099f54bf9ee34030cf.jpg,416,416,ayam goreng,181,36,349,220
IMG_20220313_112933_BURST049_jpg.rf.be838be416bc9e099f54bf9ee34030cf.jpg,416,416,kecap,267,85,400,188
IMG_20220322_203804_BURST023_jpg.rf.b5a11e0a321c83d26f13907636e3729f.jpg,416,416,nasi goreng,1,90,201,298
IMG_20220322_203804_BURST023_jpg.rf.b5a11e0a321c83d26f13907636e3729f.jpg,416,416,kerupuk,206,112,396,266
20210813_200003_jpg.rf.b7f28dd55eb1dd4a9bf413ce2fc02fe1.jpg,416,416,martabak manis,280,151,414,333
20210813_200003_jpg.rf.b7f28dd55eb1dd4a9bf413ce2fc02fe1.jpg,416,416,martabak manis,231,23,338,192
20210813_200003_jpg.rf.b7f28dd55eb1dd4a9bf413ce2fc02fe1.jpg,416,416,martabak manis,201,166,275,297
20210813_200003_jpg.rf.b7f28dd55eb1dd4a9bf413ce2fc02fe1.jpg,416,416,martabak manis,152,233,240,415
IMG_20220322_203804_BURST048_jpg.rf.b70e1907c34012edbd6d890e4edfe196.jpg,416,416,nasi goreng,77,207,293,416
IMG_20220322_203804_BURST048_jpg.rf.b70e1907c34012edbd6d890e4edfe196.jpg,416,416,kerupuk,144,2,310,205
IMG_20220322_203742_BURST060_jpg.rf.b6f80fbc0e37b20f4f71b77adff1c7fc.jpg,416,416,nasi goreng,74,102,308,343
IMG_20220313_112933_BURST047_jpg.rf.beec8092a4f9d688d72c0c0931114bce.jpg,416,416,ayam pop,67,252,228,415
IMG_20220313_112933_BURST047_jpg.rf.beec8092a4f9d688d72c0c0931114bce.jpg,416,416,extra,121,257,235,389
IMG_20220313_112933_BURST047_jpg.rf.beec8092a4f9d688d72c0c0931114bce.jpg,416,416,ayam goreng,174,36,346,216
IMG_20220313_112933_BURST047_jpg.rf.beec8092a4f9d688d72c0c0931114bce.jpg,416,416,kecap,258,93,394,187
IMG_20220322_203804_BURST044_jpg.rf.b8cfd61294169d004ec797a7e02d7d2c.jpg,416,416,nasi goreng,1,131,204,335
IMG_20220322_203804_BURST044_jpg.rf.b8cfd61294169d004ec797a7e02d7d2c.jpg,416,416,kerupuk,205,116,410,274
IMG_20220313_193135_BURST037_jpg.rf.ba2e0e605ed482eff656f897d6a55cb9.jpg,416,416,iga bakar,154,200,354,393
IMG_20220313_193135_BURST037_jpg.rf.ba2e0e605ed482eff656f897d6a55cb9.jpg,416,416,nasi putih,189,30,354,174
IMG_20220322_203742_BURST010_jpg.rf.bd3356cebcd3a2a1c348d3e200dc067b.jpg,416,416,nasi goreng,10,156,298,354
IMG_20220313_193059_BURST037_jpg.rf.bbc822deccbfa874f172c0e52652e9fe.jpg,416,416,nasi putih,93,200,185,341
IMG_20220313_193059_BURST037_jpg.rf.bbc822deccbfa874f172c0e52652e9fe.jpg,416,416,bebek bakar,104,126,302,416
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,24,135,101,194
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,90,128,151,178
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,143,115,200,177
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,194,108,262,168
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,259,87,359,185
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,125,268,256,336
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,24,182,120,282
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,117,169,197,267
IMG_8903_jpg.rf.bca75c719b4189bae9d96c5ec7360c50.jpg,416,416,martabak telor,185,165,275,255
IMG_20220322_203804_BURST036_jpg.rf.bc34976868913de9831e2a9ba9ed0fa6.jpg,416,416,nasi goreng,135,219,341,416
IMG_20220322_203804_BURST036_jpg.rf.bc34976868913de9831e2a9ba9ed0fa6.jpg,416,416,kerupuk,140,19,292,215
IMG_20220313_113019_BURST039_jpg.rf.b96c9ab0774d0e917778dbe0cf476b6c.jpg,416,416,rendang,80,169,282,315
IMG_20220313_193059_BURST042_jpg.rf.bdf8971395c02bebd07c2807dfc0f79e.jpg,416,416,nasi putih,235,187,317,325
IMG_20220313_193059_BURST042_jpg.rf.bdf8971395c02bebd07c2807dfc0f79e.jpg,416,416,bebek bakar,116,124,314,416
IMG_20220324_190625_BURST037_jpg.rf.bf7687bc75fe829f47da37f3be9b60bf.jpg,416,416,nasi putih,30,321,149,408
IMG_20220324_190625_BURST037_jpg.rf.bf7687bc75fe829f47da37f3be9b60bf.jpg,416,416,nasi putih,213,0,295,70
IMG_20220313_193059_BURST051_jpg.rf.bd0396f6c12a0054cf5506bea8f6dbbc.jpg,416,416,bebek bakar,81,111,415,306
IMG_20220313_193059_BURST051_jpg.rf.bd0396f6c12a0054cf5506bea8f6dbbc.jpg,416,416,nasi putih,165,102,297,198
IMG_20220324_190625_BURST037_jpg.rf.c300f323977d4288c5e26756aae404c8.jpg,416,416,nasi putih,268,321,387,408
IMG_20220324_190625_BURST037_jpg.rf.c300f323977d4288c5e26756aae404c8.jpg,416,416,nasi putih,121,0,203,70
20210813_195813_jpg.rf.bdbeee0c6d783d5d4a45c8f544d4f8db.jpg,416,416,martabak telor,140,96,354,176
20210813_195813_jpg.rf.bdbeee0c6d783d5d4a45c8f544d4f8db.jpg,416,416,martabak telor,64,165,256,256
20210813_195744_jpg.rf.bf273f48c42eb05818372f19e7d0be80.jpg,416,416,martabak telor,122,36,187,360
20210813_195744_jpg.rf.bf273f48c42eb05818372f19e7d0be80.jpg,416,416,martabak telor,181,14,235,374
IMG_20220324_190625_BURST006_jpg.rf.c5b7fd117b71db56a20f357d10f30cda.jpg,416,416,nasi putih,11,21,110,90
IMG_20220324_190625_BURST006_jpg.rf.c5b7fd117b71db56a20f357d10f30cda.jpg,416,416,nasi putih,281,239,345,287
IMG_20220324_190625_BURST006_jpg.rf.c5b7fd117b71db56a20f357d10f30cda.jpg,416,416,nasi putih,141,302,220,358
20220401_203847_jpg.rf.c62a87ab93ae6476dfbfd2edb53a04f7.jpg,416,416,martabak telor,193,246,309,362
20220401_203847_jpg.rf.c62a87ab93ae6476dfbfd2edb53a04f7.jpg,416,416,martabak telor,214,156,324,259
20220401_203847_jpg.rf.c62a87ab93ae6476dfbfd2edb53a04f7.jpg,416,416,martabak telor,224,60,328,174
